CNO,SEX,AGGT,DIV,ACCOUNTANCY,ADV/MATHS,AGRICULTURE,ARABIC,BAM,BIOLOGY,CHEMISTRY,COMMERCE,COMP/SCIENCE,DIVINITY,ECONOMICS,ENGLISH,F & HN NUTRITION,FRENCH,G/STUDIES,GEOGR,HISTORY,IS/KNOWLEDGE,KISWAHILI,PHYSICS
S0227/0709,F,13,III,,X,,,X,X,X,,,,X,E,X,,S,X,D,,D,X
S0227/0710,F,10,II,,X,,,X,X,X,,,,X,X,X,,E,D,C,,C,X
S0227/0711,F,11,II,,X,,,S,D,C,,,,X,X,X,,D,D,X,,X,X
S0227/0712,F,12,II,,X,,,X,X,X,,,,X,E,X,,E,X,D,,C,X
S0227/0713,F,11,II,,X,,,X,X,X,,,,X,X,X,,D,E,C,,C,X
S0227/0714,F,19,IV,,X,,,S,F,S,,,,X,X,X,,S,S,X,,X,X
S0227/0715,F,19,IV,,S,,,X,X,S,,,,X,X,X,,S,X,X,,X,F
S0227/0716,F,19,IV,,X,,,F,F,F,,,,X,X,E,,F,X,X,,X,X
S0227/0717,F,21,0,,X,,,F,F,F,,,,X,X,X,,E,X,X,,X,F
S0227/0718,F,16,III,,F,,,X,X,D,,,,X,X,X,,S,X,X,,X,E
S0227/0719,F,11,II,,X,,,X,X,X,,,,X,X,X,,S,E,D,,B,X
S0227/0720,F,21,0,,X,,,F,F,F,,,,X,X,X,,F,X,X,,X,F
S0227/0721,F,9,I,,X,,,X,X,X,,,,X,X,X,,E,D,C,,B,X
S0227/0722,F,19,IV,,X,,,F,F,F,,,,X,X,X,,S,E,X,,X,X
S0227/0723,F,11,II,,X,,,F,D,D,,,,X,X,X,,E,C,X,,X,X
S0227/0724,F,13,III,,X,,,S,D,E,,,,X,X,D,,E,X,X,,X,X
S0227/0725,F,12,II,,X,,,F,E,D,,,,X,X,X,,E,C,X,,X,X
S0227/0726,F,16,III,,X,,,X,X,X,,,,X,S,X,,D,S,D,,X,X
S0227/0727,F,12,II,,X,,,X,X,X,,,,X,E,X,,S,D,C,,X,X
S0227/0728,F,10,II,,X,,,X,X,X,,,,X,D,X,,E,X,C,,C,X
S0227/0729,F,14,III,,X,,,F,S,D,,,,X,X,X,,E,D,X,,X,X
S0227/0730,F,12,II,,X,,,E,C,D,,,,X,X,X,,F,X,X,,X,E
S0227/0731,F,11,II,,X,,,X,X,X,,,,X,X,X,,F,E,C,,C,X
S0227/0732,F,14,III,,X,,,F,E,E,,,,X,X,D,,S,X,X,,X,X
S0227/0733,F,10,II,,X,,,X,X,X,,,,X,D,X,,E,X,C,,C,X
S0227/0734,F,16,III,,X,,,E,E,E,,,,X,X,X,,F,X,X,,X,S
S0227/0735,F,14,III,,X,,,X,X,X,,,,X,E,X,,E,E,D,,X,X
S0227/0736,F,11,II,,X,,,F,D,D,,,,X,X,X,,D,C,X,,X,X
S0227/0737,F,12,II,,X,,,E,D,D,,,,X,X,D,,E,X,X,,X,X
S0227/0738,F,11,II,,X,,,F,D,C,,,,X,X,X,,E,D,X,,X,X
S0227/0739,F,18,IV,,X,,,F,S,F,,,,X,X,E,,F,X,X,,X,X
S0227/0740,F,20,0,,X,,,F,S,F,,,,X,X,X,,E,X,X,,X,F
S0227/0741,F,18,IV,,X,,,F,F,F,,,,X,X,X,,S,D,X,,X,X
S0227/0742,F,12,II,,X,,,X,X,X,,,,X,X,X,,S,E,D,,C,X
S0227/0743,F,11,II,,X,,,X,X,X,,,,X,D,X,,E,X,C,,D,X
S0227/0744,F,12,II,,X,,,X,X,X,,,,X,X,X,,E,E,D,,C,X
S0227/0745,F,21,0,,X,,,F,F,F,,,,X,X,X,,S,X,X,,X,F
S0227/0746,F,15,III,,X,,,F,E,E,,,,X,X,X,,E,E,X,,X,X
S0227/0747,F,8,I,,X,,,X,X,X,,,,X,X,X,,E,D,B,,B,X
S0227/0748,F,13,III,,X,,,F,D,D,,,,X,X,X,,E,X,X,,X,E
S0227/0749,F,15,III,,X,,,F,S,E,,,,X,X,D,,S,X,X,,X,X
S0227/0750,F,10,II,,X,,,X,X,X,,,,X,D,X,,E,X,C,,C,X
S0227/0751,F,11,II,,X,,,X,X,X,,,,X,E,X,,S,X,C,,C,X
S0227/0752,F,16,III,,E,,,X,X,E,,,,X,X,X,,E,X,X,,X,S
S0227/0753,F,19,IV,,X,,,F,F,F,,,,X,X,E,,F,X,X,,X,X
S0227/0754,F,15,III,,X,,,F,E,E,,,,X,X,X,,F,E,X,,X,X
S0227/0755,F,11,II,,X,,,F,D,D,,,,X,X,X,,E,C,X,,X,X
S0227/0756,F,10,II,,X,,,X,X,X,,,,X,D,X,,S,X,C,,C,X
S0227/0757,F,8,I,,X,,,X,X,X,,,,X,C,X,,E,X,B,,C,X
S0227/0758,F,13,III,,X,,,F,E,E,,,,X,X,X,,E,C,X,,X,X
S0227/0759,F,14,III,,X,,,F,E,E,,,,X,X,X,,E,D,X,,X,X
S0227/0760,F,19,IV,,X,,,F,F,E,,,,X,X,X,,S,X,X,,X,F
S0227/0761,F,14,III,,X,,,S,E,D,,,,X,X,X,,E,X,X,,X,E
S0227/0762,F,19,IV,,X,,,F,S,S,,,,X,X,X,,E,X,X,,X,F
S0227/0763,F,8,I,,X,,,X,X,X,,,,X,X,X,,E,D,B,,B,X
S0227/0764,F,8,I,,X,,,X,X,X,,,,X,C,X,,E,X,B,,C,X
S0227/0765,F,18,IV,,X,,,F,F,F,,,,X,X,X,,E,D,X,,X,X
S0227/0766,F,13,III,,X,,,E,X,X,,,,D,X,X,,S,E,D,,X,X
S0227/0767,F,20,0,,X,,,F,F,S,,,,X,X,X,,S,X,X,,X,F
S0227/0768,F,10,II,,X,,,X,X,X,,,,X,X,X,,E,D,C,,C,X
S0227/0769,F,17,III,,X,,,E,S,E,,,,X,X,X,,E,X,X,,X,S
S0227/0770,F,19,IV,,X,,,F,F,E,,,,X,X,X,,S,X,X,,X,F
S0227/0771,F,10,II,,X,,,S,X,X,,,,C,X,X,,E,D,C,,X,X
S0227/0772,F,21,0,,X,,,F,F,F,,,,X,X,X,,E,X,X,,X,F
S0227/0773,F,15,III,,X,,,S,S,E,,,,X,X,X,,E,D,X,,X,X
S0227/0774,F,20,0,,X,,,F,F,F,,,,X,X,S,,S,X,X,,X,X
S0227/0775,F,11,II,,X,,,X,X,X,,,,X,D,X,,E,X,D,,C,X
S0227/0776,F,21,0,,X,,,F,F,F,,,,X,X,X,,F,X,X,,X,F
S0227/0777,F,18,IV,,X,,,F,F,S,,,,X,X,E,,F,X,X,,X,X
S0227/0778,F,16,III,,X,,,F,F,E,,,,X,X,X,,E,D,X,,X,X
S0227/0779,F,11,II,,X,,,E,D,C,,,,X,X,X,,E,D,X,,X,X
S0227/0780,F,14,III,,X,,,F,E,E,,,,X,X,X,,D,D,X,,X,X
S0227/0781,F,9,I,,X,,,X,X,X,,,,X,D,X,,E,X,B,,C,X
S0227/0782,F,17,III,,X,,,F,S,S,,,,X,X,E,,S,X,X,,X,X
S0227/0783,F,14,III,,X,,,F,E,E,,,,X,X,X,,E,D,X,,X,X
S0227/0784,F,16,III,,X,,,F,E,E,,,,X,X,X,,E,X,X,,X,S
S0227/0785,F,10,II,,X,,,X,X,X,,,,X,X,X,,S,D,C,,C,X
S0227/0786,F,15,III,,X,,,F,E,S,,,,X,X,D,,E,X,X,,X,X
S0227/0787,F,15,III,,E,,,X,X,E,,,,X,X,X,,E,X,X,,X,E
S0227/0788,F,20,0,,X,,,F,F,F,,,,X,X,S,,F,X,X,,X,X
S0227/0789,F,16,III,,S,,,X,X,E,,,,X,X,X,,E,X,X,,X,E
S0227/0790,F,14,III,,X,,,E,E,D,,,,X,X,X,,E,X,X,,X,E
S0227/0791,F,18,IV,,X,,,F,F,F,,,,X,X,D,,S,X,X,,X,X
S0227/0792,F,15,III,,X,,,F,E,E,,,,X,X,X,,S,X,X,,X,E
S0227/0793,F,12,II,,X,,,F,D,D,,,,X,X,X,,D,D,X,,X,X
S0227/0794,F,21,0,,X,,,F,F,F,,,,X,X,X,,F,X,X,,X,F
S0227/0795,F,13,III,,X,,,F,X,X,,,,D,X,X,,E,E,D,,X,X
S0228/0501,F,11,II,,X,,,X,X,X,,,,X,X,,,E,D,C,,D,X
S0228/0502,F,15,III,,X,,,F,X,X,,,,S,X,,,E,E,D,,X,X
S0228/0503,F,14,III,,X,,,X,X,X,,,,X,E,,,S,E,D,,X,X
S0228/0504,F,11,II,,X,,,E,D,D,,,,X,X,,,E,X,X,,X,C
S0228/0505,F,12,II,,X,,,F,X,X,,,,D,X,,,E,D,D,,X,X
S0228/0506,F,13,III,,X,,,D,E,D,,,,X,X,,,E,D,X,,X,X
S0228/0507,F,9,I,,X,,,X,X,X,,,,X,D,,,E,X,B,,C,X
S0228/0508,F,15,III,,X,,,F,E,E,,,,X,X,,,E,E,X,,X,X
S0228/0509,F,17,III,,X,,,F,S,S,,,,X,X,,,E,E,X,,X,X
S0228/0510,F,14,III,,X,,,E,E,E,,,,X,X,,,S,D,X,,X,X
S0228/0511,F,12,II,,X,,,S,D,D,,,,X,X,,,E,D,X,,X,X
S0228/0512,F,17,III,,X,,,F,E,F,,,,X,X,,,S,E,X,,X,X
S0228/0513,F,10,II,,X,,,E,C,C,,,,X,X,,,E,D,X,,X,X
S0228/0514,F,15,III,,S,,,X,X,X,,,,E,X,,,E,D,X,,X,X
S0228/0515,F,20,0,,X,,,F,S,F,,,,X,X,,,F,X,X,,X,F
S0228/0516,F,14,III,,X,,,X,X,X,,,,X,E,,,S,E,D,,X,X
S0228/0517,F,13,III,,X,,,S,D,E,,,,X,X,,,S,D,X,,X,X
S0228/0518,F,16,III,,X,,,F,E,S,,,,X,X,,,S,E,X,,X,X
S0228/0519,F,17,III,,X,,,X,X,X,,,,X,E,,,S,F,E,,X,X
S0228/0520,F,14,III,,X,,,S,E,E,,,,X,X,,,E,D,X,,X,X
S0228/0521,F,16,III,,X,,,S,E,S,,,,X,X,,,E,E,X,,X,X
S0228/0522,F,13,III,,X,,,X,X,X,,,,X,D,,,E,E,D,,X,X
S0228/0523,F,14,III,,S,,,X,X,X,,,,D,X,,,E,D,X,,X,X
S0228/0524,F,14,III,,X,,,E,D,E,,,,X,X,,,E,X,X,,X,E
S0228/0525,F,12,II,,X,,,E,D,D,,,,X,X,,,E,D,X,,X,X
S0228/0526,F,17,III,,X,,,E,E,S,,,,X,X,,,S,X,X,,X,S
S0228/0527,F,11,II,,X,,,X,X,X,,,,X,E,,,E,X,C,,C,X
S0228/0528,F,15,III,,E,,,X,X,X,,,,E,X,,,E,E,X,,X,X
S0228/0529,F,13,III,,X,,,X,X,X,,,,X,D,,,S,E,D,,X,X
S0228/0530,F,14,III,,X,,,E,E,E,,,,X,X,,,F,D,X,,X,X
S0228/0531,F,15,III,,X,,,E,E,E,,,,X,X,,,S,E,X,,X,X
S0228/0532,F,12,II,,X,,,X,X,X,,,,X,D,,,E,X,D,,D,X
S0228/0533,F,12,II,,X,,,E,D,D,,,,X,X,,,E,D,X,,X,X
S0228/0534,F,17,III,,X,,,F,E,S,,,,X,X,,,S,X,X,,X,S
S0228/0535,F,14,III,,X,,,E,E,E,,,,X,X,,,S,D,X,,X,X
S0228/0536,F,9,I,,X,,,X,X,X,,,,X,C,,,E,X,C,,C,X
S0228/0537,F,13,III,,X,,,X,X,X,,,,X,D,,,S,E,D,,X,X
S0228/0538,F,15,III,,X,,,F,E,E,,,,X,X,,,F,E,X,,X,X
S0228/0539,F,10,II,,X,,,X,X,X,,,,X,D,,,E,X,C,,C,X
S0228/0540,F,16,III,,F,,,X,X,X,,,,D,X,,,E,E,X,,X,X
S0228/0541,F,14,III,,X,,,E,E,D,,,,X,X,,,F,X,X,,X,E
S0228/0542,F,10,II,,X,,,X,X,X,,,,X,D,,,E,X,C,,C,X
S0228/0543,F,16,III,,X,,,F,X,X,,,,S,X,,,E,E,E,,X,X
S0228/0544,F,18,IV,,X,,,F,F,F,,,,X,X,,,E,D,X,,X,X
S0228/0545,F,11,II,,X,,,X,X,X,,,,X,E,,,E,X,C,,C,X
S0228/0546,F,16,III,,S,,,X,X,X,,,,E,X,,,E,E,X,,X,X
S0228/0547,F,12,II,,X,,,X,X,X,,,,X,D,,,S,E,C,,X,X
S0228/0548,F,12,II,,X,,,X,X,X,,,,X,D,,,E,X,E,,C,X
S0228/0549,F,14,III,,X,,,F,D,E,,,,X,X,,,S,E,X,,X,X
S0228/0550,F,11,II,,X,,,S,C,D,,,,X,X,,,D,D,X,,X,X
S0228/0551,F,13,III,,E,,,X,X,X,,,,D,X,,,E,D,X,,X,X
S0228/0552,F,10,II,,X,,,X,X,X,,,,X,D,,,E,X,C,,C,X
S0228/0553,F,10,II,,X,,,X,X,X,,,,X,X,,,S,D,C,,C,X
S0228/0554,F,17,III,,X,,,F,E,S,,,,X,X,,,E,X,X,,X,S
S0228/0555,F,9,I,,X,,,X,X,X,,,,X,C,,,E,X,C,,C,X
S0228/0556,F,11,II,,X,,,X,X,X,,,,X,X,,,E,D,D,,C,X
S0228/0557,F,11,II,,X,,,F,X,X,,,,D,X,,,E,C,D,,X,X
S0228/0558,F,14,III,,X,,,F,X,X,,,,S,X,,,E,D,D,,X,X
S0228/0559,F,12,II,,X,,,F,D,D,,,,X,X,,,F,D,X,,X,X
S0228/0560,F,10,II,,X,,,X,X,X,,,,X,C,,,S,X,D,,C,X
S0228/0561,F,13,III,,X,,,X,X,X,,,,X,D,,,E,E,D,,X,X
S0228/0562,F,12,II,,X,,,F,D,D,,,,X,X,,,D,D,X,,X,X
S0228/0563,F,11,II,,X,,,E,D,C,,,,X,X,,,E,D,X,,X,X
S0228/0564,F,15,III,,X,,,S,E,S,,,,X,X,,,E,D,X,,X,X
S0228/0565,F,18,IV,,X,,,F,F,S,,,,X,X,,,E,E,X,,X,X
S0228/0566,F,14,III,,X,,,X,X,X,,,,X,E,,,E,X,E,,D,X
S0228/0567,F,10,II,,X,,,X,X,X,,,,X,C,,,S,X,C,,D,X
S0228/0568,F,10,II,,X,,,E,X,X,,,,C,X,,,E,D,C,,X,X
S0228/0569,F,13,III,,X,,,F,D,E,,,,X,X,,,E,D,X,,X,X
S0228/0570,F,16,III,,X,,,F,E,F,,,,X,X,,,E,D,X,,X,X
S0228/0571,F,17,III,,X,,,E,F,E,,,,X,X,,,S,E,X,,X,X
S0228/0572,F,13,III,,X,,,F,D,E,,,,X,X,,,E,D,X,,X,X
S0228/0573,F,9,I,,X,,,X,X,X,,,,X,C,,,E,X,C,,C,X
S0228/0574,F,15,III,,X,,,E,E,E,,,,X,X,,,E,E,X,,X,X
S0228/0575,F,11,II,,X,,,D,D,C,,,,X,X,,,S,X,X,,X,D
S0228/0576,F,13,III,,X,,,E,D,E,,,,X,X,,,S,D,X,,X,X
S0228/0577,F,15,III,,X,,,F,E,S,,,,X,X,,,E,D,X,,X,X
S0228/0578,F,12,II,,X,,,X,X,X,,,,X,D,,,E,D,D,,X,X
S0228/0579,F,14,III,,X,,,X,X,X,,,,X,E,,,E,X,E,,D,X
S0228/0580,F,15,III,,X,,,F,E,E,,,,X,X,,,E,E,X,,X,X
S0228/0581,F,10,II,,X,,,X,X,X,,,,X,X,,,E,D,C,,C,X
S0228/0582,F,11,II,,X,,,E,D,C,,,,X,X,,,E,D,X,,X,X
S0228/0583,F,10,II,,X,,,C,C,C,,,,X,X,,,E,X,X,,X,D
S0228/0584,F,11,II,,X,,,X,X,X,,,,X,D,,,D,D,C,,X,X
S0228/0585,F,12,II,,X,,,E,X,X,,,,D,X,,,E,D,D,,X,X
S0228/0586,F,13,III,,X,,,X,X,X,,,,X,E,,,E,X,D,,D,X
S0228/0587,F,12,II,,X,,,C,D,D,,,,X,X,,,S,X,X,,X,D
S0228/0588,F,12,II,,X,,,E,D,D,,,,X,X,,,E,D,X,,X,X
S0228/0589,F,15,III,,X,,,F,E,E,,,,X,X,,,F,E,X,,X,X
S0228/0590,F,17,III,,X,,,F,E,F,,,,X,X,,,F,E,X,,X,X
S0228/0591,F,17,III,,X,,,F,X,X,,,,F,X,,,S,E,E,,X,X
S0228/0592,F,14,III,,X,,,E,D,E,,,,X,X,,,E,E,X,,X,X
S0228/0593,F,11,II,,X,,,E,C,C,,,,X,X,,,D,X,X,,X,E
S0228/0594,F,12,II,,X,,,S,X,X,,,,D,X,,,E,D,D,,X,X
S0228/0595,F,16,III,,X,,,F,E,E,,,,X,X,,,S,X,X,,X,S
S0228/0596,F,17,III,,S,,,X,X,X,,,,S,X,,,S,E,X,,X,X
S0228/0597,F,11,II,,X,,,X,X,X,,,,X,D,,,E,X,D,,C,X
S0228/0598,F,14,III,,X,,,X,X,X,,,,X,E,,,E,E,D,,X,X
S0228/0599,F,12,II,,X,,,E,D,D,,,,X,X,,,E,D,X,,X,X
S0228/0600,F,15,III,,X,,,E,E,S,,,,X,X,,,D,D,X,,X,X
S0228/0601,F,9,I,,X,,,X,X,X,,,,X,D,,,E,X,B,,C,X
S0228/0602,F,16,III,,X,,,F,E,F,,,,X,X,,,E,D,X,,X,X
S0228/0603,F,15,III,,X,,,X,X,X,,,,X,E,,,S,E,E,,X,X
S0228/0604,F,17,III,,X,,,F,E,F,,,,X,X,,,E,E,X,,X,X
S0228/0605,F,12,II,,X,,,X,X,X,,,,X,D,,,E,E,C,,X,X
S0228/0606,F,16,III,,X,,,F,E,E,,,,X,X,,,E,X,X,,X,S
S0228/0607,F,10,II,,X,,,X,X,X,,,,X,C,,,E,X,D,,C,X
S0228/0608,F,16,III,,X,,,F,E,E,,,,X,X,,,S,X,X,,X,S
S0228/0609,F,14,III,,X,,,E,D,E,,,,X,X,,,E,X,X,,X,E
S0228/0610,F,14,III,,X,,,F,D,S,,,,X,X,,,E,D,X,,X,X
S0228/0611,F,12,II,,D,,,X,X,X,,,,D,X,,,S,D,X,,X,X
S0228/0612,F,12,II,,X,,,X,X,X,,,,X,X,,,S,E,D,,C,X
S0228/0613,F,10,II,,X,,,X,X,X,,,,X,D,,,S,X,C,,C,X
S0228/0614,F,21,0,,X,,,F,F,F,,,,X,X,,,F,X,X,,X,F
S0228/0615,F,11,II,,X,,,X,X,X,,,,X,D,,,S,D,C,,X,X
S0228/0616,F,14,III,,X,,,F,D,S,,,,X,X,,,S,D,X,,X,X
S0228/0617,F,19,IV,,F,,,X,X,X,,,,F,X,,,F,E,X,,X,X
S0228/0618,F,14,III,,X,,,E,D,E,,,,X,X,,,S,E,X,,X,X
S0228/0619,F,14,III,,X,,,E,D,E,,,,X,X,,,E,X,X,,X,E
S0228/0620,F,10,II,,X,,,X,X,X,,,,X,D,,,E,X,C,,C,X
S0228/0621,F,15,III,,X,,,X,X,X,,,,X,E,,,E,S,D,,X,X
S0228/0622,F,9,I,,X,,,X,X,X,,,,X,C,,,E,X,C,,C,X
S0228/0623,F,9,I,,X,,,X,X,X,,,,X,C,,,E,D,B,,X,X
S0228/0624,F,14,III,,X,,,X,X,X,,,,X,D,,,S,S,D,,X,X
S0228/0625,F,15,III,,X,,,F,E,S,,,,X,X,,,S,D,X,,X,X
S0228/0626,F,12,II,,X,,,E,D,D,,,,X,X,,,E,D,X,,X,X
S0228/0627,F,15,III,,X,,,X,X,X,,,,X,S,,,F,X,E,,D,X
S0228/0628,F,14,III,,X,,,X,X,X,,,,X,E,,,E,E,D,,X,X
S0228/0629,F,12,II,,X,,,E,X,X,,,,D,X,,,E,D,D,,X,X
S0228/0630,F,15,III,,X,,,S,D,E,,,,X,X,,,E,X,X,,X,S
S0228/0631,F,17,III,,F,,,X,X,X,,,,E,X,,,F,E,X,,X,X
S0228/0632,F,10,II,,C,,,X,X,X,,,,C,X,,,E,D,X,,X,X
S0228/0633,F,14,III,,F,,,X,X,X,,,,C,X,,,S,D,X,,X,X
S0228/0634,F,13,III,,X,,,X,X,X,,,,X,E,,,E,X,E,,C,X
S0228/0635,F,10,II,,X,,,X,X,X,,,,X,D,,,E,X,C,,C,X
S0228/0636,F,18,IV,,X,,,F,E,S,,,,X,X,,,F,X,X,,X,F
S0228/0637,F,12,II,,E,,,X,X,X,,,,C,X,,,S,D,X,,X,X
S0228/0638,F,10,II,,X,,,X,X,X,,,,X,D,,,E,X,C,,C,X
S0228/0639,F,10,II,,X,,,X,X,X,,,,X,X,,,E,D,C,,C,X
S0228/0640,F,13,III,,X,,,E,D,D,,,,X,X,,,D,X,X,,X,E
S0228/0641,F,14,III,,X,,,S,D,E,,,,X,X,,,D,E,X,,X,X
S0228/0642,F,12,II,,X,,,S,X,X,,,,D,X,,,E,D,D,,X,X
S0228/0643,F,11,II,,X,,,D,D,C,,,,X,X,,,E,D,X,,X,X
S0228/0644,F,11,II,,X,,,X,X,X,,,,X,C,,,E,X,D,,D,X
S0228/0645,F,13,III,,E,,,X,X,X,,,,D,X,,,E,D,X,,X,X
S0228/0646,F,12,II,,X,,,F,D,D,,,,X,X,,,E,D,X,,X,X
S0228/0647,F,12,II,,X,,,X,X,X,,,,X,E,,,S,D,C,,X,X
S0228/0648,F,10,II,,X,,,E,X,X,,,,C,X,,,E,D,C,,X,X
S0228/0649,F,13,III,,X,,,F,D,E,,,,X,X,,,E,D,X,,X,X
S0228/0650,F,11,II,,X,,,X,X,X,,,,X,D,,,E,D,C,,X,X
S0228/0651,F,10,II,,X,,,X,X,X,,,,X,D,,,E,X,C,,C,X
S0228/0652,F,12,II,,X,,,S,D,D,,,,X,X,,,E,D,X,,X,X
S0228/0653,F,13,III,,X,,,S,D,E,,,,X,X,,,E,D,X,,X,X
S0228/0654,F,11,II,,X,,,E,D,C,,,,X,X,,,E,D,X,,X,X
S0228/0655,F,13,III,,X,,,S,D,E,,,,X,X,,,S,D,X,,X,X
S0228/0656,F,11,II,,X,,,X,X,X,,,,X,E,,,E,X,C,,C,X
S0228/0657,F,8,I,,X,,,X,X,X,,,,X,C,,,E,C,B,,X,X
S0228/0658,F,12,II,,X,,,F,X,X,,,,D,X,,,E,D,D,,X,X
S0228/0659,F,19,IV,,X,,,S,S,F,,,,X,X,,,E,S,X,,X,X
S0228/0660,F,10,II,,X,,,D,C,C,,,,X,X,,,E,X,X,,X,D
S0228/0661,F,14,III,,E,,,X,X,X,,,,D,X,,,F,E,X,,X,X
S0228/0662,F,13,III,,X,,,E,D,D,,,,X,X,,,S,X,X,,X,E
S0228/0663,F,13,III,,X,,,E,D,E,,,,X,X,,,D,D,X,,X,X
S0228/0664,F,13,III,,E,,,X,X,X,,,,C,X,,,S,E,X,,X,X
S0228/0665,F,12,II,,X,,,E,D,D,,,,X,X,,,E,D,X,,X,X
S0228/0666,F,12,II,,X,,,S,D,D,,,,X,X,,,E,D,X,,X,X
S0228/0667,F,9,I,,X,,,X,X,X,,,,X,C,,,E,X,C,,C,X
S0228/0668,F,15,III,,X,,,X,X,X,,,,X,E,,,E,S,D,,X,X
S0228/0669,F,14,III,,F,,,X,X,X,,,,C,X,,,S,D,X,,X,X
S0228/0670,F,10,II,,X,,,X,X,X,,,,X,X,,,S,D,C,,C,X
S0228/0671,F,10,II,,X,,,X,X,X,,,,X,C,,,E,D,C,,X,X
S0228/0672,F,13,III,,X,,,X,X,X,,,,X,E,,,S,X,D,,D,X
S0228/0673,F,14,III,,X,,,F,E,E,,,,X,X,,,D,D,X,,X,X
S0228/0674,F,11,II,,X,,,X,X,X,,,,X,D,,,E,X,D,,C,X
S0228/0675,F,14,III,,X,,,F,D,E,,,,X,X,,,E,E,X,,X,X
S0228/0676,F,13,III,,X,,,E,D,E,,,,X,X,,,E,D,X,,X,X
S0228/0677,F,12,II,,X,,,X,X,X,,,,X,D,,,S,X,D,,D,X
S0228/0678,F,16,III,,X,,,F,E,S,,,,X,X,,,E,E,X,,X,X
S0228/0679,F,13,III,,X,,,E,D,E,,,,X,X,,,S,D,X,,X,X
S0228/0680,F,20,0,,X,,,F,S,F,,,,X,X,,,F,X,X,,X,F
S0228/0681,F,11,II,,X,,,X,X,X,,,,X,E,,,E,X,C,,C,X
S0228/0682,F,11,II,,E,,,X,X,X,,,,B,X,,,E,D,X,,X,X
S0228/0683,F,15,III,,X,,,X,X,X,,,,X,S,,,S,X,E,,D,X
S0228/0684,F,14,III,,X,,,X,X,X,,,,X,E,,,E,E,D,,X,X
S0228/0685,F,11,II,,X,,,X,X,X,,,,X,D,,,E,X,C,,D,X
S0228/0686,F,12,II,,X,,,X,X,X,,,,X,E,,,S,X,D,,C,X
S0228/0687,F,11,II,,X,,,X,X,X,,,,X,D,,,D,D,C,,X,X
S0228/0688,F,15,III,,X,,,F,E,E,,,,X,X,,,F,E,X,,X,X
S0228/0689,F,11,II,,X,,,X,X,X,,,,X,D,,,E,X,D,,C,X
S0228/0690,F,19,IV,,X,,,S,F,F,,,,X,X,,,E,E,X,,X,X
S0228/0691,F,13,III,,X,,,F,D,E,,,,X,X,,,E,D,X,,X,X
S0228/0692,F,15,III,,X,,,S,E,S,,,,X,X,,,E,D,X,,X,X
S0228/0693,F,11,II,,X,,,X,X,X,,,,X,D,,,E,X,C,,D,X
S0228/0694,F,10,II,,X,,,X,X,X,,,,X,X,,,E,D,C,,C,X
S0228/0695,F,11,II,,X,,,X,X,X,,,,X,D,,,E,X,C,,D,X
S0228/0696,F,16,III,,X,,,F,E,S,,,,X,X,,,E,E,X,,X,X
S0228/0697,F,12,II,,X,,,X,X,X,,,,X,D,,,S,E,C,,X,X
S0228/0698,F,17,III,,X,,,S,E,S,,,,X,X,,,E,X,X,,X,S
S0228/0699,F,11,II,,X,,,X,X,X,,,,X,D,,,E,X,C,,D,X
S0228/0700,F,14,III,,X,,,E,D,E,,,,X,X,,,S,X,X,,X,E
S0228/0701,F,12,II,,X,,,F,C,E,,,,X,X,,,E,D,X,,X,X
S0228/0702,F,9,I,,X,,,C,C,C,,,,X,X,,,E,X,X,,X,C
S0228/0703,F,13,III,,X,,,F,D,S,,,,X,X,,,E,C,X,,X,X
S0228/0704,F,15,III,,X,,,F,E,E,,,,X,X,,,F,E,X,,X,X
S0228/0705,F,13,III,,X,,,E,D,E,,,,X,X,,,S,D,X,,X,X
S0228/0706,F,15,III,,X,,,S,E,E,,,,X,X,,,F,E,X,,X,X
S0228/0707,F,15,III,,X,,,S,E,E,,,,X,X,,,S,E,X,,X,X
S0228/0708,F,16,III,,S,,,X,X,X,,,,E,X,,,F,E,X,,X,X
S0228/0709,F,11,II,,X,,,F,X,X,,,,D,X,,,E,D,C,,X,X
S0228/0710,F,15,III,,X,,,F,E,E,,,,X,X,,,S,E,X,,X,X
S0228/0711,F,15,III,,X,,,S,D,E,,,,X,X,,,F,X,X,,X,S
S0228/0712,F,17,III,,X,,,F,E,F,,,,X,X,,,E,E,X,,X,X
S0228/0713,F,14,III,,X,,,F,D,S,,,,X,X,,,E,D,X,,X,X
S0228/0714,F,14,III,,X,,,D,D,E,,,,X,X,,,E,X,X,,X,E
S0228/0715,F,11,II,,X,,,X,X,X,,,,X,D,,,E,D,C,,X,X
S0228/0716,F,11,II,,X,,,X,X,X,,,,X,D,,,E,D,C,,X,X
S0228/0717,F,19,IV,,X,,,F,S,S,,,,X,X,,,S,X,X,,X,F
S0228/0718,F,16,III,,X,,,F,E,S,,,,X,X,,,E,E,X,,X,X
S0228/0719,F,10,II,,X,,,X,X,X,,,,X,D,,,E,X,C,,C,X
S0228/0720,F,13,III,,X,,,F,D,E,,,,X,X,,,E,D,X,,X,X
S0228/0721,F,15,III,,E,,,X,X,X,,,,E,X,,,S,E,X,,X,X
S0228/0722,F,14,III,,X,,,E,D,E,,,,X,X,,,E,E,X,,X,X
S0228/0723,F,15,III,,X,,,F,D,E,,,,X,X,,,E,X,X,,X,S
S0228/0725,F,15,III,,X,,,E,E,S,,,,X,X,,,E,D,X,,X,X
